id,rim_width_mm,rim_shoulder_mm,parting_line_mm,dome_mm,plate_thick_mm,nose_radius_mm,alpha_deg,Cl,Cd,Cm,n_iter
geom_076,21.93,14.41,10.86,2.2,3.13,2.41,-1.0,0.00655,0.04968,-0.01499,1000
geom_076,21.93,14.41,10.86,2.2,3.13,2.41,-4.0,-0.10609,0.05555,-0.02705,1000
geom_076,21.93,14.41,10.86,2.2,3.13,2.41,11.0,0.5599,0.17008,0.05663,1000
geom_076,21.93,14.41,10.86,2.2,3.13,2.41,14.0,0.67734,0.22763,0.0727,1000
geom_076,21.93,14.41,10.86,2.2,3.13,2.41,2.0,0.14155,0.05675,0.00162,350
geom_076,21.93,14.41,10.86,2.2,3.13,2.41,5.0,0.30114,0.08797,0.01583,182
geom_076,21.93,14.41,10.86,2.2,3.13,2.41,8.0,0.43748,0.12354,0.03739,1000
geom_077,15.02,16.12,9.66,5.79,2.81,1.82,-1.0,0.03648,0.05036,-0.01911,1000
geom_077,15.02,16.12,9.66,5.79,2.81,1.82,-4.0,-0.05397,0.0564,-0.02824,1000
geom_077,15.02,16.12,9.66,5.79,2.81,1.82,11.0,0.67446,0.20094,0.02536,1000
geom_077,15.02,16.12,9.66,5.79,2.81,1.82,14.0,0.81462,0.26405,0.04667,1000
geom_077,15.02,16.12,9.66,5.79,2.81,1.82,2.0,0.17616,0.06209,-0.01191,1000
geom_077,15.02,16.12,9.66,5.79,2.81,1.82,5.0,0.34909,0.09552,-0.00257,1000
geom_077,15.02,16.12,9.66,5.79,2.81,1.82,8.0,0.51842,0.1448,0.00837,1000
geom_078,14.09,13.8,8.09,3.6,2.18,3.22,-1.0,0.06572,0.05118,-0.02971,1000
geom_078,14.09,13.8,8.09,3.6,2.18,3.22,-4.0,-0.04438,0.05235,-0.03491,319
geom_078,14.09,13.8,8.09,3.6,2.18,3.22,14.0,0.81298,0.25321,0.05401,1000
geom_078,14.09,13.8,8.09,3.6,2.18,3.22,2.0,0.223,0.06222,-0.022,1000
geom_078,14.09,13.8,8.09,3.6,2.18,3.22,5.0,0.40943,0.10398,-0.01567,1000
geom_078,14.09,13.8,8.09,3.6,2.18,3.22,8.0,0.55104,0.14274,0.00583,1000
geom_079,11.72,17.94,10.3,4.64,3.13,3.02,-1.0,0.04012,0.06271,-0.02168,1000
geom_079,11.72,17.94,10.3,4.64,3.13,3.02,-4.0,-0.06554,0.06127,-0.02454,228
geom_079,11.72,17.94,10.3,4.64,3.13,3.02,11.0,0.71188,0.22559,0.0152,1000
geom_079,11.72,17.94,10.3,4.64,3.13,3.02,14.0,0.85775,0.29067,0.03714,1000
geom_079,11.72,17.94,10.3,4.64,3.13,3.02,2.0,0.18544,0.07721,-0.01544,1000
geom_079,11.72,17.94,10.3,4.64,3.13,3.02,5.0,0.34778,0.10627,-0.00585,1000
geom_079,11.72,17.94,10.3,4.64,3.13,3.02,8.0,0.55796,0.17067,-0.00413,1000
geom_080,16.72,16.37,9.86,5.65,2.1,1.61,-1.0,0.02882,0.04973,-0.01752,269
geom_080,16.72,16.37,9.86,5.65,2.1,1.61,-4.0,-0.06465,0.05763,-0.02818,1000
geom_080,16.72,16.37,9.86,5.65,2.1,1.61,11.0,0.66522,0.19516,0.03048,1000
geom_080,16.72,16.37,9.86,5.65,2.1,1.61,14.0,0.80634,0.26083,0.0516,1000
geom_080,16.72,16.37,9.86,5.65,2.1,1.61,2.0,0.17111,0.05901,-0.00729,1000
geom_080,16.72,16.37,9.86,5.65,2.1,1.61,5.0,0.34411,0.09256,0.0008,1000
geom_080,16.72,16.37,9.86,5.65,2.1,1.61,8.0,0.49244,0.12842,0.01712,1000
geom_081,14.62,16.48,7.58,2.49,1.81,2.65,-1.0,-0.00528,0.0515,-0.01451,1000
geom_081,14.62,16.48,7.58,2.49,1.81,2.65,-4.0,-0.10521,0.05974,-0.0234,189
geom_081,14.62,16.48,7.58,2.49,1.81,2.65,11.0,0.66575,0.19154,0.02718,1000
geom_081,14.62,16.48,7.58,2.49,1.81,2.65,14.0,0.80513,0.24917,0.05123,213
geom_081,14.62,16.48,7.58,2.49,1.81,2.65,2.0,0.16561,0.06204,-0.01038,1000
geom_081,14.62,16.48,7.58,2.49,1.81,2.65,5.0,0.37098,0.10325,-0.01163,1000
geom_081,14.62,16.48,7.58,2.49,1.81,2.65,8.0,0.52257,0.14396,0.00554,1000
geom_082,16.22,16.75,13.69,5.26,3.23,2.97,-1.0,-0.00294,0.05615,-0.00714,251
geom_082,16.22,16.75,13.69,5.26,3.23,2.97,-4.0,-0.1074,0.06337,-0.01781,256
geom_082,16.22,16.75,13.69,5.26,3.23,2.97,11.0,0.60767,0.20274,0.04592,1000
geom_082,16.22,16.75,13.69,5.26,3.23,2.97,14.0,0.73471,0.26565,0.05862,1000
geom_082,16.22,16.75,13.69,5.26,3.23,2.97,2.0,0.12037,0.06523,0.00489,1000
geom_082,16.22,16.75,13.69,5.26,3.23,2.97,5.0,0.28919,0.09414,0.01661,1000
geom_082,16.22,16.75,13.69,5.26,3.23,2.97,8.0,0.45487,0.14426,0.02851,1000
geom_083,19.25,14.89,7.4,1.44,2.98,3.27,-1.0,0.03003,0.04839,-0.02386,1000
geom_083,19.25,14.89,7.4,1.44,2.98,3.27,-4.0,-0.08245,0.05334,-0.03359,1000
geom_083,19.25,14.89,7.4,1.44,2.98,3.27,11.0,0.62995,0.16803,0.04232,182
geom_083,19.25,14.89,7.4,1.44,2.98,3.27,14.0,0.75751,0.2296,0.06533,1000
geom_083,19.25,14.89,7.4,1.44,2.98,3.27,2.0,0.20361,0.0609,-0.01692,1000
geom_083,19.25,14.89,7.4,1.44,2.98,3.27,5.0,0.35751,0.08842,-0.00283,1000
geom_083,19.25,14.89,7.4,1.44,2.98,3.27,8.0,0.4921,0.12108,0.01821,1000
geom_084,16.34,19.54,12.45,3.1,2.91,2.61,-1.0,0.00038,0.05368,-0.00975,239
geom_084,16.34,19.54,12.45,3.1,2.91,2.61,-4.0,-0.09119,0.06377,-0.02146,264
geom_084,16.34,19.54,12.45,3.1,2.91,2.61,11.0,0.63511,0.20464,0.03337,1000
geom_084,16.34,19.54,12.45,3.1,2.91,2.61,14.0,0.76249,0.2698,0.05024,1000
geom_084,16.34,19.54,12.45,3.1,2.91,2.61,2.0,0.12156,0.05906,0.00151,1000
geom_084,16.34,19.54,12.45,3.1,2.91,2.61,5.0,0.29466,0.08791,0.01166,1000
geom_084,16.34,19.54,12.45,3.1,2.91,2.61,8.0,0.47524,0.14223,0.02014,1000
geom_085,20.0,15.21,10.4,0.84,2.82,2.35,-1.0,0.01401,0.04935,-0.01731,1000
geom_085,20.0,15.21,10.4,0.84,2.82,2.35,-4.0,-0.09702,0.05503,-0.02735,643
geom_085,20.0,15.21,10.4,0.84,2.82,2.35,11.0,0.59937,0.17905,0.04976,1000
geom_085,20.0,15.21,10.4,0.84,2.82,2.35,14.0,0.71301,0.23723,0.06723,1000
geom_085,20.0,15.21,10.4,0.84,2.82,2.35,2.0,0.16707,0.06015,-0.00558,1000
geom_085,20.0,15.21,10.4,0.84,2.82,2.35,5.0,0.34688,0.09312,0.00522,1000
geom_085,20.0,15.21,10.4,0.84,2.82,2.35,8.0,0.47464,0.12958,0.02841,1000
geom_086,21.07,15.97,11.43,1.65,3.17,3.48,-1.0,0.01973,0.05193,-0.01654,1000
geom_086,21.07,15.97,11.43,1.65,3.17,3.48,-4.0,-0.08475,0.0545,-0.02658,270
geom_086,21.07,15.97,11.43,1.65,3.17,3.48,11.0,0.57963,0.18185,0.04861,1000
geom_086,21.07,15.97,11.43,1.65,3.17,3.48,14.0,0.69649,0.24152,0.06355,1000
geom_086,21.07,15.97,11.43,1.65,3.17,3.48,2.0,0.15755,0.06088,-0.00335,1000
geom_086,21.07,15.97,11.43,1.65,3.17,3.48,5.0,0.31326,0.09046,0.01198,1000
geom_086,21.07,15.97,11.43,1.65,3.17,3.48,8.0,0.45879,0.13475,0.02926,1000
geom_087,22.45,18.0,9.35,3.77,2.46,2.45,-1.0,0.0157,0.04699,-0.01617,855
geom_087,22.45,18.0,9.35,3.77,2.46,2.45,-4.0,-0.07805,0.0568,-0.02888,266
geom_087,22.45,18.0,9.35,3.77,2.46,2.45,11.0,0.61527,0.17534,0.03992,1000
geom_087,22.45,18.0,9.35,3.77,2.46,2.45,14.0,0.75649,0.23555,0.06234,1000
geom_087,22.45,18.0,9.35,3.77,2.46,2.45,2.0,0.14664,0.0537,-0.00404,1000
geom_087,22.45,18.0,9.35,3.77,2.46,2.45,5.0,0.30718,0.0799,0.00764,1000
geom_087,22.45,18.0,9.35,3.77,2.46,2.45,8.0,0.47482,0.12835,0.01892,1000
geom_088,11.02,19.67,9.3,4.49,1.73,1.93,-1.0,-0.01206,0.05769,-0.00783,232
geom_088,11.02,19.67,9.3,4.49,1.73,1.93,-4.0,-0.10184,0.0685,-0.01712,223
geom_088,11.02,19.67,9.3,4.49,1.73,1.93,11.0,0.68643,0.22529,0.01296,1000
geom_088,11.02,19.67,9.3,4.49,1.73,1.93,14.0,0.83977,0.29461,0.02931,1000
geom_088,11.02,19.67,9.3,4.49,1.73,1.93,2.0,0.13978,0.06689,-0.00155,251
geom_088,11.02,19.67,9.3,4.49,1.73,1.93,5.0,0.29297,0.0902,0.0082,1000
geom_088,11.02,19.67,9.3,4.49,1.73,1.93,8.0,0.48037,0.14413,0.01077,1000
geom_089,10.86,19.49,14.13,5.32,2.72,3.35,-1.0,0.02753,0.05906,-0.01122,250
geom_089,10.86,19.49,14.13,5.32,2.72,3.35,-4.0,-0.0586,0.06549,-0.02182,196
geom_089,10.86,19.49,14.13,5.32,2.72,3.35,11.0,0.69513,0.24704,0.01761,1000
geom_089,10.86,19.49,14.13,5.32,2.72,3.35,14.0,0.83974,0.31857,0.03409,1000
geom_089,10.86,19.49,14.13,5.32,2.72,3.35,2.0,0.18661,0.08717,-0.01129,1000
geom_089,10.86,19.49,14.13,5.32,2.72,3.35,5.0,0.37436,0.13691,-0.01078,1000
geom_089,10.86,19.49,14.13,5.32,2.72,3.35,8.0,0.53542,0.18439,0.00194,1000
geom_090,18.24,14.72,7.72,1.41,2.7,2.06,-1.0,0.04092,0.04866,-0.02483,1000
geom_090,18.24,14.72,7.72,1.41,2.7,2.06,-4.0,-0.0693,0.05355,-0.03431,1000
geom_090,18.24,14.72,7.72,1.41,2.7,2.06,11.0,0.63995,0.17444,0.04025,194
geom_090,18.24,14.72,7.72,1.41,2.7,2.06,14.0,0.762,0.23534,0.06178,1000
geom_090,18.24,14.72,7.72,1.41,2.7,2.06,2.0,0.20276,0.06107,-0.01621,1000
geom_090,18.24,14.72,7.72,1.41,2.7,2.06,5.0,0.3673,0.0913,-0.00468,1000
geom_090,18.24,14.72,7.72,1.41,2.7,2.06,8.0,0.50577,0.12664,0.01635,824
geom_091,18.32,14.79,9.2,4.25,1.91,2.3,-1.0,0.02939,0.048,-0.01927,1000
geom_091,18.32,14.79,9.2,4.25,1.91,2.3,-4.0,-0.07181,0.05396,-0.02918,221
geom_091,18.32,14.79,9.2,4.25,1.91,2.3,11.0,0.64003,0.18256,0.04022,1000
geom_091,18.32,14.79,9.2,4.25,1.91,2.3,14.0,0.76764,0.24186,0.06182,1000
geom_091,18.32,14.79,9.2,4.25,1.91,2.3,2.0,0.18375,0.06127,-0.01011,1000
geom_091,18.32,14.79,9.2,4.25,1.91,2.3,5.0,0.36105,0.09338,-0.00254,1000
geom_091,18.32,14.79,9.2,4.25,1.91,2.3,8.0,0.50696,0.1338,0.0171,1000
geom_092,17.03,16.21,11.78,6.0,3.07,3.45,-1.0,0.02663,0.05147,-0.01502,343
geom_092,17.03,16.21,11.78,6.0,3.07,3.45,-4.0,-0.06471,0.05669,-0.02599,226
geom_092,17.03,16.21,11.78,6.0,3.07,3.45,11.0,0.63891,0.2017,0.0378,1000
geom_092,17.03,16.21,11.78,6.0,3.07,3.45,14.0,0.76865,0.26103,0.05947,1000
geom_092,17.03,16.21,11.78,6.0,3.07,3.45,2.0,0.16529,0.06771,-0.00626,1000
geom_092,17.03,16.21,11.78,6.0,3.07,3.45,5.0,0.37487,0.11479,-0.00727,1000
geom_092,17.03,16.21,11.78,6.0,3.07,3.45,8.0,0.50776,0.15232,0.01482,1000
geom_093,21.49,18.99,15.26,1.22,2.35,2.94,-1.0,-0.01517,0.05533,-0.00315,299
geom_093,21.49,18.99,15.26,1.22,2.35,2.94,-4.0,-0.10934,0.06474,-0.01758,1000
geom_093,21.49,18.99,15.26,1.22,2.35,2.94,11.0,0.56376,0.20152,0.04821,1000
geom_093,21.49,18.99,15.26,1.22,2.35,2.94,14.0,0.67974,0.26607,0.05839,1000
geom_093,21.49,18.99,15.26,1.22,2.35,2.94,2.0,0.10441,0.06298,0.01173,1000
geom_093,21.49,18.99,15.26,1.22,2.35,2.94,5.0,0.24829,0.08858,0.0288,1000
geom_093,21.49,18.99,15.26,1.22,2.35,2.94,8.0,0.42896,0.14553,0.03524,1000
geom_094,17.53,19.55,8.97,4.88,2.69,2.9,-1.0,-0.0028,0.05138,-0.01238,215
geom_094,17.53,19.55,8.97,4.88,2.69,2.9,-4.0,-0.09281,0.06128,-0.02318,225
geom_094,17.53,19.55,8.97,4.88,2.69,2.9,11.0,0.56681,0.15798,0.0409,1000
geom_094,17.53,19.55,8.97,4.88,2.69,2.9,14.0,0.72854,0.22168,0.05647,1000
geom_094,17.53,19.55,8.97,4.88,2.69,2.9,2.0,0.13557,0.06212,-0.0046,1000
geom_094,17.53,19.55,8.97,4.88,2.69,2.9,5.0,0.29432,0.08946,0.00666,1000
geom_094,17.53,19.55,8.97,4.88,2.69,2.9,8.0,0.42331,0.11457,0.02452,1000
geom_095,16.15,17.24,12.76,2.19,2.88,2.88,-1.0,0.0063,0.0536,-0.01104,312
geom_095,16.15,17.24,12.76,2.19,2.88,2.88,-4.0,-0.09219,0.06094,-0.02189,177
geom_095,16.15,17.24,12.76,2.19,2.88,2.88,11.0,0.61673,0.19972,0.03991,1000
geom_095,16.15,17.24,12.76,2.19,2.88,2.88,14.0,0.73864,0.2595,0.05669,1000
geom_095,16.15,17.24,12.76,2.19,2.88,2.88,2.0,0.1403,0.06473,-0.00126,1000
geom_095,16.15,17.24,12.76,2.19,2.88,2.88,5.0,0.31819,0.09752,0.00988,1000
geom_095,16.15,17.24,12.76,2.19,2.88,2.88,8.0,0.47604,0.14522,0.02333,1000
geom_096,13.29,17.84,11.51,4.56,3.04,1.97,-1.0,0.01502,0.05463,-0.01265,223
geom_096,13.29,17.84,11.51,4.56,3.04,1.97,-4.0,-0.07651,0.0623,-0.0217,1000
geom_096,13.29,17.84,11.51,4.56,3.04,1.97,11.0,0.68754,0.21712,0.02488,1000
geom_096,13.29,17.84,11.51,4.56,3.04,1.97,14.0,0.82314,0.28439,0.04379,1000
geom_096,13.29,17.84,11.51,4.56,3.04,1.97,2.0,0.14653,0.06591,-0.00559,1000
geom_096,13.29,17.84,11.51,4.56,3.04,1.97,5.0,0.33406,0.10221,0.00019,1000
geom_096,13.29,17.84,11.51,4.56,3.04,1.97,8.0,0.53189,0.15943,0.00711,1000
geom_097,17.61,17.58,14.49,5.86,1.61,1.82,-1.0,-0.00441,0.05598,-0.00395,250
geom_097,17.61,17.58,14.49,5.86,1.61,1.82,-4.0,-0.09672,0.06602,-0.01765,1000
geom_097,17.61,17.58,14.49,5.86,1.61,1.82,11.0,0.59793,0.20617,0.04583,1000
geom_097,17.61,17.58,14.49,5.86,1.61,1.82,14.0,0.7328,0.27577,0.05891,1000
geom_097,17.61,17.58,14.49,5.86,1.61,1.82,2.0,0.11013,0.06176,0.01003,302
geom_097,17.61,17.58,14.49,5.86,1.61,1.82,5.0,0.26895,0.094,0.02378,1000
geom_097,17.61,17.58,14.49,5.86,1.61,1.82,8.0,0.42771,0.13416,0.03473,1000
geom_098,18.03,19.06,14.3,3.72,1.66,1.65,-1.0,0.00532,0.05404,-0.00672,1000
geom_098,18.03,19.06,14.3,3.72,1.66,1.65,-4.0,-0.08224,0.06422,-0.02036,402
geom_098,18.03,19.06,14.3,3.72,1.66,1.65,11.0,0.56827,0.19068,0.04966,1000
geom_098,18.03,19.06,14.3,3.72,1.66,1.65,14.0,0.71846,0.26795,0.0572,1000
geom_098,18.03,19.06,14.3,3.72,1.66,1.65,2.0,0.12013,0.05994,0.00689,1000
geom_098,18.03,19.06,14.3,3.72,1.66,1.65,5.0,0.2818,0.09146,0.02069,1000
geom_098,18.03,19.06,14.3,3.72,1.66,1.65,8.0,0.41357,0.1293,0.03878,1000
geom_099,10.98,18.12,9.62,2.76,3.1,2.58,-1.0,0.01388,0.06514,-0.01925,1000
geom_099,10.98,18.12,9.62,2.76,3.1,2.58,-4.0,-0.11412,0.06592,-0.01984,213
geom_099,10.98,18.12,9.62,2.76,3.1,2.58,11.0,0.69094,0.21636,0.02017,1000
geom_099,10.98,18.12,9.62,2.76,3.1,2.58,14.0,0.82814,0.27518,0.04296,1000
geom_099,10.98,18.12,9.62,2.76,3.1,2.58,2.0,0.18387,0.08261,-0.01632,1000
geom_099,10.98,18.12,9.62,2.76,3.1,2.58,5.0,0.38105,0.12278,-0.01607,1000
geom_099,10.98,18.12,9.62,2.76,3.1,2.58,8.0,0.54471,0.16687,-0.00119,1000
geom_100,14.93,15.25,9.74,1.96,2.21,2.88,-1.0,0.03424,0.05422,-0.02204,1000
geom_100,14.93,15.25,9.74,1.96,2.21,2.88,-4.0,-0.08011,0.05614,-0.02691,388
geom_100,14.93,15.25,9.74,1.96,2.21,2.88,11.0,0.63965,0.18553,0.03867,176
geom_100,14.93,15.25,9.74,1.96,2.21,2.88,14.0,0.77285,0.24982,0.05649,248
geom_100,14.93,15.25,9.74,1.96,2.21,2.88,2.0,0.18599,0.0642,-0.01129,1000
geom_100,14.93,15.25,9.74,1.96,2.21,2.88,5.0,0.34257,0.09199,0.00265,1000
geom_100,14.93,15.25,9.74,1.96,2.21,2.88,8.0,0.49713,0.13292,0.01944,249
geom_101,16.4,16.34,10.03,3.16,2.75,2.14,-1.0,0.02135,0.05054,-0.01722,359
geom_101,16.4,16.34,10.03,3.16,2.75,2.14,-4.0,-0.07871,0.05767,-0.02686,208
geom_101,16.4,16.34,10.03,3.16,2.75,2.14,11.0,0.65814,0.19464,0.03396,1000
geom_101,16.4,16.34,10.03,3.16,2.75,2.14,14.0,0.77902,0.25459,0.0561,1000
geom_101,16.4,16.34,10.03,3.16,2.75,2.14,2.0,0.17246,0.06263,-0.00942,1000
geom_101,16.4,16.34,10.03,3.16,2.75,2.14,5.0,0.35902,0.09716,-0.0033,1000
geom_101,16.4,16.34,10.03,3.16,2.75,2.14,8.0,0.5212,0.14341,0.01222,1000
geom_102,18.41,13.57,6.58,3.46,2.57,1.69,-1.0,0.05007,0.04944,-0.0288,1000
geom_102,18.41,13.57,6.58,3.46,2.57,1.69,-4.0,-0.06353,0.05237,-0.03718,1000
geom_102,18.41,13.57,6.58,3.46,2.57,1.69,11.0,0.64878,0.16659,0.03886,1000
geom_102,18.41,13.57,6.58,3.46,2.57,1.69,2.0,0.21444,0.05963,-0.01976,1000
geom_102,18.41,13.57,6.58,3.46,2.57,1.69,5.0,0.37592,0.08779,-0.0072,1000
geom_102,18.41,13.57,6.58,3.46,2.57,1.69,8.0,0.51045,0.12137,0.0149,1000
geom_103,19.5,18.11,10.94,0.98,3.12,2.82,-1.0,0.00476,0.05119,-0.01333,1000
geom_103,19.5,18.11,10.94,0.98,3.12,2.82,-4.0,-0.09489,0.059,-0.02373,194
geom_103,19.5,18.11,10.94,0.98,3.12,2.82,11.0,0.62294,0.18828,0.04306,1000
geom_103,19.5,18.11,10.94,0.98,3.12,2.82,14.0,0.74079,0.25203,0.06074,1000
geom_103,19.5,18.11,10.94,0.98,3.12,2.82,2.0,0.12911,0.05738,-0.00092,1000
geom_103,19.5,18.11,10.94,0.98,3.12,2.82,5.0,0.31414,0.08797,0.00844,1000
geom_103,19.5,18.11,10.94,0.98,3.12,2.82,8.0,0.48782,0.13607,0.02092,1000
geom_104,17.65,16.5,8.88,5.57,1.98,2.2,-1.0,0.01693,0.04903,-0.01658,234
geom_104,17.65,16.5,8.88,5.57,1.98,2.2,-4.0,-0.08092,0.05748,-0.0269,254
geom_104,17.65,16.5,8.88,5.57,1.98,2.2,11.0,0.65665,0.19104,0.03025,1000
geom_104,17.65,16.5,8.88,5.57,1.98,2.2,14.0,0.80228,0.25349,0.05286,1000
geom_104,17.65,16.5,8.88,5.57,1.98,2.2,2.0,0.16908,0.05995,-0.00832,1000
geom_104,17.65,16.5,8.88,5.57,1.98,2.2,5.0,0.34588,0.09064,-0.00334,1000
geom_104,17.65,16.5,8.88,5.57,1.98,2.2,8.0,0.50937,0.13979,0.01002,1000
geom_105,9.39,19.13,8.82,4.97,2.11,3.59,-1.0,0.05428,0.0745,-0.0254,618
geom_105,9.39,19.13,8.82,4.97,2.11,3.59,-4.0,-0.07991,0.07399,-0.0307,278
geom_105,9.39,19.13,8.82,4.97,2.11,3.59,11.0,0.68225,0.22044,0.01601,1000
geom_105,9.39,19.13,8.82,4.97,2.11,3.59,14.0,0.84221,0.29057,0.03161,1000
geom_105,9.39,19.13,8.82,4.97,2.11,3.59,2.0,0.21081,0.09239,-0.01923,1000
geom_105,9.39,19.13,8.82,4.97,2.11,3.59,5.0,0.37018,0.1255,-0.01118,1000
geom_105,9.39,19.13,8.82,4.97,2.11,3.59,8.0,0.52779,0.16837,0.00018,1000
geom_106,11.82,18.72,9.16,5.1,2.35,2.02,-1.0,-0.00616,0.05505,-0.01026,1000
geom_106,11.82,18.72,9.16,5.1,2.35,2.02,-4.0,-0.09646,0.06534,-0.01986,253
geom_106,11.82,18.72,9.16,5.1,2.35,2.02,11.0,0.66044,0.20377,0.02173,1000
geom_106,11.82,18.72,9.16,5.1,2.35,2.02,14.0,0.81977,0.2698,0.03904,1000
geom_106,11.82,18.72,9.16,5.1,2.35,2.02,2.0,0.1462,0.06428,-0.00503,1000
geom_106,11.82,18.72,9.16,5.1,2.35,2.02,5.0,0.31346,0.09566,0.00354,1000
geom_106,11.82,18.72,9.16,5.1,2.35,2.02,8.0,0.47691,0.13876,0.01368,1000
geom_107,21.06,19.52,9.1,2.93,2.79,3.06,-1.0,-0.00926,0.04932,-0.01215,217
geom_107,21.06,19.52,9.1,2.93,2.79,3.06,-4.0,-0.10188,0.06001,-0.02433,273
geom_107,21.06,19.52,9.1,2.93,2.79,3.06,11.0,0.60126,0.17823,0.03631,1000
geom_107,21.06,19.52,9.1,2.93,2.79,3.06,14.0,0.74508,0.23396,0.0575,1000
geom_107,21.06,19.52,9.1,2.93,2.79,3.06,2.0,0.12157,0.05722,-0.00177,1000
geom_107,21.06,19.52,9.1,2.93,2.79,3.06,5.0,0.30119,0.08101,0.00522,1000
geom_107,21.06,19.52,9.1,2.93,2.79,3.06,8.0,0.46176,0.12992,0.01761,1000
geom_108,9.91,15.06,8.79,4.96,2.17,3.06,-1.0,0.08482,0.07062,-0.03764,1000
geom_108,9.91,15.06,8.79,4.96,2.17,3.06,-4.0,-0.06323,0.07035,-0.04005,1000
geom_108,9.91,15.06,8.79,4.96,2.17,3.06,11.0,0.7254,0.21673,0.01752,1000
geom_108,9.91,15.06,8.79,4.96,2.17,3.06,14.0,0.86441,0.27807,0.04082,199
geom_108,9.91,15.06,8.79,4.96,2.17,3.06,2.0,0.2524,0.09048,-0.03227,1000
geom_108,9.91,15.06,8.79,4.96,2.17,3.06,5.0,0.4237,0.12545,-0.02305,1000
geom_108,9.91,15.06,8.79,4.96,2.17,3.06,8.0,0.57694,0.16587,-0.00477,1000
geom_109,11.45,17.44,11.17,0.81,2.1,2.27,-1.0,0.00289,0.06146,-0.01321,1000
geom_109,11.45,17.44,11.17,0.81,2.1,2.27,-4.0,-0.10732,0.06706,-0.02018,191
geom_109,11.45,17.44,11.17,0.81,2.1,2.27,11.0,0.67991,0.22125,0.02606,1000
geom_109,11.45,17.44,11.17,0.81,2.1,2.27,14.0,0.82372,0.28994,0.04153,1000
geom_109,11.45,17.44,11.17,0.81,2.1,2.27,2.0,0.17416,0.08077,-0.01018,1000
geom_109,11.45,17.44,11.17,0.81,2.1,2.27,5.0,0.35424,0.11492,-0.00095,1000
geom_109,11.45,17.44,11.17,0.81,2.1,2.27,8.0,0.52526,0.16132,0.01194,1000
geom_110,17.76,17.01,11.63,0.72,2.33,1.81,-1.0,0.01838,0.05156,-0.01455,451
geom_110,17.76,17.01,11.63,0.72,2.33,1.81,-4.0,-0.07596,0.0581,-0.02598,175
geom_110,17.76,17.01,11.63,0.72,2.33,1.81,11.0,0.62948,0.20096,0.03915,1000
geom_110,17.76,17.01,11.63,0.72,2.33,1.81,14.0,0.74726,0.26249,0.05589,1000
geom_110,17.76,17.01,11.63,0.72,2.33,1.81,2.0,0.14802,0.05947,-0.00126,1000
geom_110,17.76,17.01,11.63,0.72,2.33,1.81,5.0,0.35601,0.10246,-7e-05,1000
geom_110,17.76,17.01,11.63,0.72,2.33,1.81,8.0,0.50595,0.14884,0.0185,1000
geom_111,13.25,17.16,8.49,0.45,3.04,3.05,-1.0,-0.01261,0.05667,-0.01453,1000
geom_111,13.25,17.16,8.49,0.45,3.04,3.05,-4.0,-0.12421,0.06339,-0.02126,266
geom_111,13.25,17.16,8.49,0.45,3.04,3.05,11.0,0.6463,0.18842,0.03388,240
geom_111,13.25,17.16,8.49,0.45,3.04,3.05,14.0,0.78488,0.25158,0.05338,288
geom_111,13.25,17.16,8.49,0.45,3.04,3.05,2.0,0.16472,0.06975,-0.01161,1000
geom_111,13.25,17.16,8.49,0.45,3.04,3.05,5.0,0.35161,0.10402,-0.00454,1000
geom_111,13.25,17.16,8.49,0.45,3.04,3.05,8.0,0.50581,0.14212,0.01237,1000
geom_112,19.14,13.66,8.92,3.91,2.53,1.64,-1.0,0.04516,0.04718,-0.02456,1000
geom_112,19.14,13.66,8.92,3.91,2.53,1.64,-4.0,-0.05631,0.05062,-0.03408,684
geom_112,19.14,13.66,8.92,3.91,2.53,1.64,11.0,0.62974,0.17399,0.04359,1000
geom_112,19.14,13.66,8.92,3.91,2.53,1.64,14.0,0.75378,0.23252,0.06528,1000
geom_112,19.14,13.66,8.92,3.91,2.53,1.64,2.0,0.19784,0.05904,-0.0135,1000
geom_112,19.14,13.66,8.92,3.91,2.53,1.64,5.0,0.36891,0.09228,-0.00283,1000
geom_112,19.14,13.66,8.92,3.91,2.53,1.64,8.0,0.50626,0.12927,0.01873,1000
geom_113,12.56,13.54,10.93,1.14,1.69,3.33,-1.0,0.04125,0.06278,-0.0248,1000
geom_113,12.56,13.54,10.93,1.14,1.69,3.33,-4.0,-0.10943,0.0595,-0.02444,392
geom_113,12.56,13.54,10.93,1.14,1.69,3.33,11.0,0.63339,0.20071,0.03857,1000
geom_113,12.56,13.54,10.93,1.14,1.69,3.33,14.0,0.76088,0.26412,0.05403,1000
geom_113,12.56,13.54,10.93,1.14,1.69,3.33,2.0,0.20654,0.07897,-0.01502,285
geom_113,12.56,13.54,10.93,1.14,1.69,3.33,5.0,0.36485,0.11047,0.00055,1000
geom_113,12.56,13.54,10.93,1.14,1.69,3.33,8.0,0.49933,0.14856,0.02162,1000
geom_114,10.71,14.37,11.84,1.3,3.06,2.84,-1.0,0.05717,0.06562,-0.02813,1000
geom_114,10.71,14.37,11.84,1.3,3.06,2.84,-4.0,-0.08604,0.0641,-0.03244,1000
geom_114,10.71,14.37,11.84,1.3,3.06,2.84,11.0,0.6559,0.21086,0.03227,1000
geom_114,10.71,14.37,11.84,1.3,3.06,2.84,14.0,0.784,0.27481,0.04854,1000
geom_114,10.71,14.37,11.84,1.3,3.06,2.84,2.0,0.22191,0.08401,-0.01901,1000
